Close Price
""
""
""
""
""
""
""
""
""
""
""
""
""
209.10153935380518
208.35816605335282
206.1102525559761
204.4960768414915
204.46139440558338
202.8829216316632
202.89564825404614
202.92181521161598
203.26291441704893
202.09982827946024
200.39119666107788
200.06051754786063
199.08703725600142
199.90604978574083
199.05903127034847
199.9853966764674
204.41460602001877
208.76271381047903
210.12373391622896
211.0539246885777
211.28968718547674
210.82484533510828
210.97267698523336
210.1222548983094
206.2359344103998
203.62878627708488
200.30552258494072
193.231865970814
185.65360346846617
170.7436639055238
167.82390560636074
170.20267089511734
170.04294928844206
169.86441165574
169.4160293239038
169.4778616451159
171.00638842471096
172.5294414663411
173.19834571883808
173.62890093591622
173.3583445918709
173.21754287005155
172.78518961205856
172.11333439299807
172.17363769667813
172.60436660951518
172.44630269785745
171.4971530379805
171.4138692437487
171.85576631506865
171.15057336480427
169.7483683069118
168.3793762077463
167.31763428552168
167.79353045405293
168.49524510781453
169.17812777200047
169.13862985644948
167.30148659814694
163.88770016990708
160.7280935963336
159.15417086707805
156.92924882823212
156.55269235832446
156.03803408564377
156.42468143179482
156.64209022598396
157.0557173234844
157.89606968587208
158.27602656236786
157.56019040657264
157.3691914290463
157.36357247511512
157.3651834282112
156.4394387396057
156.24237599767088
155.81361063469296
155.67592504544712
155.15152319746892
156.00778633009773
156.3099123370071
156.7323784398509
156.45492008433365
156.19901477655918
155.61493903197672
155.36205059695848
155.06529808794107
156.91281304585576
157.15425131691293
157.06087684741684
156.36991193456637
156.0275602729216
156.30868893075206
156.56887091561003
156.65572037323784
156.4869964997285
156.4399824103067
156.3045845111202
156.24967203675052
156.3045845111202
156.2913271128025
154.18209062283898
153.61326064595343
152.45817038652768
152.2409135560487
151.72994787564696
150.38811590547698
148.94588306529516
148.21697645634393
148.5017146398975
148.47171991564431
149.4505176447767
150.04739755140687
150.46251504049843
149.59839225276332
149.08041545564114
148.70029361262027
147.8077521243622
146.97185258399438
146.23286589667234
144.57425407292914
143.28684543806995
144.1648560221078
144.90454832136533
144.84308895686286
147.03841251505696
148.60311010991595
151.15571663445107
153.39940340792057
154.30443101323084
155.09790724754785
155.7824949577893
154.921841313717
154.078844238583
154.35770960057548
154.49380358443196
154.27819996235078
154.28374579823867
154.2651251662881
153.72518550912386
153.57433061230162
152.3639538950793
152.47809303184553
156.66049685608314
161.3289254734706
164.62709910619452
167.20683924121934
167.90162849189892
170.24334558461723
172.51831466345382
173.87129125338058
173.9839743403135
173.93456677456072
173.2740300886332
172.0696432407376
171.47506292469413
172.1220215204396
173.81651263044301
173.5734025241874
173.16810836053847
172.8220336930983
172.5672371135871
170.78038414760724
168.80462676977947
167.38268076458996
164.63907862296975
160.23857466615306
156.50604531707666
157.87978943450935
160.3566072875228
163.475633991567
166.47269908793444
166.41106344569445
165.7991607593572
166.33776303960676
165.26984617655074
163.85254246172323
161.61977585680575
157.15985751716522
156.89537024812154
158.75523131925905
162.29100546329926
163.70014226077342
167.88155711342256
169.94286834440788
168.21310947823633
168.1429461253854
167.19749008912675
169.50556470068318
170.1825379770621
169.74014186674458
169.33027571204732
167.70454457696763
167.44063882662294
167.4077700796022
167.82894198292203
168.08835922729833
167.5773304997028
